Age,Gender,Weight (kg),Height (m),Calories_Burned,Fat_Percentage,Daily meals frequency,Calories,Workout_Frequency (days/week)
53.87,Male,46.4,1.5,1657.7,24.953011892706137,1.98,1452.0,2.02
22.85,Female,114.41,1.6,1060.16,35.0,3.02,2979.0,3.99
36.82,Male,103.57,1.89,666.71,27.426069097092544,1.99,2592.0,1.99
38.98,Male,93.88,1.7,1210.61,30.44528152301575,3.04,2629.0,4.03
25.15,Female,78.34,1.55,545.0,31.479753145991488,2.01,2167.0,2.0
49.94,Female,56.85,1.59,1237.5,25.79190714527022,2.02,1629.0,3.02
56.48,Female,83.14,1.65,2257.66,34.18595276249376,2.99,2292.0,3.98
25.83,Female,77.62,1.62,1249.67,27.181349763727365,2.01,2233.0,2.99
18.94,Female,98.46,1.7,1003.39,35.0,3.01,2486.0,2.01
47.95,Male,115.59,1.86,1645.6,31.122698287479352,3.01,2897.0,3.01
58.18,Male,109.17,1.91,1079.1,30.96978408902677,3.0,2922.0,2.98
20.0,Female,86.41,1.92,2024.1,22.31521432433696,2.0,2380.0,5.0
49.45,Male,70.04,1.67,809.6,27.430894875861163,3.01,2056.0,3.01
41.26,Male,82.73,1.66,1532.33,31.05402357338104,4.02,2371.0,5.01
32.14,Male,87.77,1.88,1185.6,22.779167360431856,3.01,2473.0,5.0
43.31,Male,127.73,1.69,827.31,35.0,4.0,3511.0,3.02
39.68,Male,81.46,1.74,900.08,27.662122377357417,2.02,2365.0,1.99
58.35,Female,49.31,1.67,1322.59,17.727617916633037,3.0,1486.0,3.99
48.36,Male,95.39,1.7,1090.8,34.29074510083616,3.01,2483.0,3.03
18.98,Female,59.26,1.57,1704.29,22.431534946435324,3.0,1735.0,5.0
29.2,Male,88.33,1.89,1831.81,23.002100654927386,2.01,2597.0,5.01
31.0,Female,52.96,1.76,1318.7,19.241859127542345,2.0,1801.0,3.97
30.82,Male,62.48,1.62,1835.49,27.884550231191074,1.99,1856.0,4.01
43.28,Male,40.46,1.74,1430.4,17.597244844307955,2.01,1117.0,3.01
26.23,Male,78.34,1.62,1114.53,30.40552892941681,1.99,2086.0,3.01
37.02,Male,87.74,1.69,2104.38,27.056787403954573,2.99,2462.0,5.01
29.18,Female,56.21,1.61,1239.67,26.76198666913113,3.01,1502.0,2.99
38.32,Male,59.39,1.72,1028.06,21.95958422493692,1.98,1589.0,2.97
37.87,Male,122.97,1.62,956.0,35.0,1.99,3359.0,4.01
24.69,Female,81.68,1.61,2252.89,31.1216270479386,3.99,2207.0,4.02
42.39,Female,40.08,1.74,1441.2,15.969933150604865,2.0,1148.0,3.0
42.36,Female,88.77,1.93,2371.97,26.358777231029496,3.01,2284.0,4.02
51.61,Female,47.41,1.86,719.4,17.09768832224665,2.0,1309.0,3.01
39.16,Female,82.12,1.75,1268.26,25.233569552211584,2.99,2349.0,4.02
20.98,Male,59.73,1.7,2318.38,21.84580133528747,4.0,1784.0,5.01
33.58,Female,57.86,1.53,1901.74,25.497767204232687,4.0,1556.0,5.03
18.62,Female,72.81,1.75,1586.64,24.963845474770856,2.01,2165.0,4.02
39.28,Female,63.24,1.71,1458.6,22.14919476600248,2.0,1825.0,3.99
30.77,Male,49.5,1.62,690.33,22.397101244110143,2.0,1564.0,2.0
19.03,Male,71.67,1.94,1273.34,21.086757582182923,2.99,1834.0,3.03
32.94,Female,74.1,1.76,1104.92,27.26113527619252,4.0,2057.0,4.02
43.38,Male,65.31,1.66,1959.71,26.02146964734585,2.0,2054.0,4.01
40.64,Male,102.31,1.83,772.2,31.849881596866844,3.0,2688.0,1.98
32.95,Male,73.9,1.76,1242.0,28.33687734457905,4.02,1919.0,3.99
24.74,Male,64.03,1.71,1356.43,25.20208585507708,3.0,1775.0,3.04
47.93,Female,114.47,1.87,896.78,35.0,3.0,3063.0,3.0
23.13,Male,41.84,1.58,553.39,19.733298729758232,2.98,1028.0,2.99
48.74,Female,68.83,1.52,1564.7,31.71038349801232,2.99,1955.0,4.01
22.85,Female,120.3,1.85,633.6,35.0,1.97,3138.0,1.98
58.68,Female,60.58,1.74,1358.47,24.13539758649005,4.0,1807.0,2.98
19.85,Male,50.59,1.58,484.66,19.017227359040227,2.99,1395.0,2.02
27.92,Female,101.34,1.84,1062.19,30.50096880916972,2.98,2816.0,2.98
56.92,Female,121.71,1.89,993.5,34.573084085487885,3.02,3219.0,3.02
22.04,Male,57.82,1.72,726.59,22.51424578019037,4.0,1497.0,3.02
36.04,Female,59.18,1.75,1197.9,21.24238737394535,1.99,1632.0,3.04
46.13,Male,84.51,2.0,2616.9,22.75698183550281,3.99,2228.0,4.98
52.68,Female,73.15,1.76,1164.46,23.17297142226018,3.0,1977.0,3.0
41.17,Female,94.21,1.62,1502.29,35.0,4.0,2816.0,3.98
49.92,Male,73.11,1.55,785.34,33.704136934475656,2.02,1984.0,3.0
48.58,Male,39.46,1.65,1112.4,16.501465906402093,3.0,1159.0,2.98
26.26,Male,70.78,1.66,803.36,26.52080720941077,4.0,1714.0,2.99
21.85,Female,54.99,1.78,664.29,17.64292862665395,2.99,1408.0,1.99
18.99,Female,87.16,1.78,1135.2,27.71730408164475,2.0,2446.0,2.0
50.66,Female,114.95,1.67,1480.83,35.0,2.01,2867.0,2.98
18.98,Male,72.05,1.94,1273.34,24.100771514830164,2.99,2027.0,3.02
45.58,Male,73.77,1.74,843.8,26.7126309518934,3.0,2125.0,3.98
56.02,Male,50.68,1.7,850.63,17.361131139823264,3.01,1566.0,2.02
25.21,Male,49.59,1.98,1516.74,15.840936111140731,3.99,1405.0,3.03
24.82,Female,81.76,1.95,2259.84,21.01616962685505,3.01,2097.0,4.02
28.62,Male,70.88,1.67,1575.49,31.178640963211848,1.99,1941.0,3.97
45.72,Male,57.66,1.7,1149.5,25.920602631809576,1.97,1467.0,3.0
21.37,Female,55.43,1.55,1487.92,26.406641776154792,1.99,1553.0,4.01
36.79,Female,68.95,1.51,614.88,28.90472219146857,2.99,1816.0,2.01
46.69,Male,108.22,1.64,1382.22,35.0,4.0,2917.0,2.96
41.06,Male,44.07,1.77,792.72,15.687036419492175,2.0,1367.0,3.03
34.7,Male,78.09,1.64,1381.25,27.92295360133225,3.02,2379.0,3.99
23.46,Male,107.35,1.94,898.42,30.272535443620534,2.99,2764.0,2.03
20.01,Female,110.45,1.94,1000.06,29.361573769726323,3.0,3174.0,3.98
27.59,Female,66.32,1.9,1425.2,21.670311006378352,4.02,1826.0,2.98
21.36,Male,72.13,1.68,1275.46,26.66704160228188,3.01,2122.0,2.97
58.98,Male,122.39,1.89,581.33,30.85368009410916,1.99,3134.0,3.0
45.13,Female,41.4,1.58,1294.78,20.13040125279247,3.01,1135.0,1.99
37.85,Male,46.14,1.74,1348.64,20.731764518882507,3.02,1229.0,3.99
43.02,Male,43.16,1.66,641.82,18.285524783281048,2.99,1029.0,1.99
50.14,Male,52.13,1.71,1441.46,24.29858420585187,3.0,1393.0,1.96
22.86,Male,64.3,1.69,604.45,24.413217748770723,2.0,1650.0,1.99
46.14,Male,54.77,1.72,1030.46,22.8708766533358,2.99,1508.0,3.0
55.6,Male,69.5,1.68,643.5,26.705734052561017,2.99,1940.0,2.05
29.32,Female,80.1,1.98,1294.8,21.92380777024229,2.97,2178.0,5.0
43.11,Male,64.33,1.66,1952.19,27.144047425253795,2.0,1915.0,3.97
47.1,Male,68.68,1.76,1315.2,22.834463546806223,3.01,1889.0,2.96
58.33,Female,102.07,1.66,1598.65,35.0,2.98,2557.0,3.02
28.17,Male,108.37,1.8,1438.79,33.154003190006264,2.02,2860.0,4.01
37.82,Female,123.11,1.62,1770.27,35.0,2.01,3312.0,3.97
36.19,Male,83.9,1.94,2116.07,25.36341011069181,3.0,2363.0,5.0
52.76,Male,94.71,1.95,784.62,26.89008081512208,2.99,2486.0,3.0
52.71,Female,52.07,1.57,1285.33,21.955666405949565,3.0,1262.0,3.01
22.87,Male,57.91,1.71,1250.71,23.20153163095073,3.0,1648.0,3.0
58.26,Male,74.44,1.75,712.15,23.26716187840696,3.99,1898.0,2.0
21.6,Female,117.27,1.68,1639.53,35.0,2.98,3200.0,2.97
55.84,Male,55.45,1.53,2729.2,24.29575956210424,3.02,1659.0,4.96
45.06,Female,78.87,1.95,1578.11,23.04479453069332,4.01,2214.0,3.01
31.04,Female,48.78,1.65,1095.9,18.37785196756481,3.99,1374.0,2.01
36.33,Female,121.98,1.93,1609.2,32.971016174965406,3.01,3177.0,3.02
52.08,Female,72.28,1.94,1389.68,22.637372325345407,2.99,1908.0,2.98
56.55,Female,96.12,1.74,1162.57,33.62530391819477,3.01,2643.0,2.98
38.85,Female,63.25,1.71,2686.33,25.097525676616613,2.02,1749.0,4.02
29.2,Male,86.03,1.62,1183.78,32.028900015191454,2.01,2361.0,4.02
21.96,Male,61.01,1.52,1425.2,25.24231186439915,3.02,1734.0,5.03
52.0,Male,70.38,1.58,1113.33,30.40081570477192,2.98,1914.0,3.0
56.81,Male,51.13,1.63,865.44,24.655320966419165,4.01,1458.0,4.0
30.65,Female,48.57,1.51,971.08,24.180258496014627,2.97,1517.0,2.01
32.28,Male,107.88,1.8,1533.91,33.508094437004765,3.99,2965.0,2.98
28.3,Female,78.82,1.63,1199.8,29.393833929649315,3.01,2197.0,2.97
25.18,Male,64.55,1.77,784.62,24.282419748798755,4.03,1809.0,3.02
43.13,Male,55.35,1.73,2370.15,21.988818254241625,2.98,1625.0,5.0
22.64,Male,115.22,1.6,1601.06,35.0,3.01,2982.0,4.0
58.06,Female,89.55,1.72,889.38,28.640478174816195,3.03,2179.0,2.0
39.93,Male,73.86,1.94,534.11,25.07204633864641,2.01,1933.0,2.01
40.9,Female,55.25,1.55,1378.94,22.71486180767956,2.0,1539.0,4.01
26.81,Female,71.15,1.97,723.36,21.83638278971296,3.0,1936.0,2.98
20.01,Female,75.68,1.73,1513.26,25.3023465261541,2.99,2256.0,3.99
42.95,Female,81.07,1.78,2259.4,28.703691879076537,2.01,2187.0,5.02
40.0,Female,54.95,1.61,1801.8,21.78243984100077,2.01,1582.0,3.99
35.19,Male,51.25,1.6,1112.4,27.408340854153657,1.99,1731.0,4.01
31.1,Female,48.06,1.65,1328.58,20.260064812882145,3.99,1247.0,2.0
41.26,Male,77.46,1.76,905.69,26.70494178954256,1.99,1976.0,4.0
42.3,Male,56.76,1.53,943.31,25.553329558241124,1.99,1586.0,3.0
32.71,Male,63.92,1.63,1225.54,26.34097679760761,3.97,1905.0,4.99
32.65,Male,102.83,1.75,1852.62,33.921816190260294,3.0,2597.0,2.99
52.24,Male,61.06,1.69,2106.0,20.092798249668736,2.99,1703.0,3.98
34.88,Female,77.85,1.67,1084.8,27.987054584828176,2.0,2299.0,4.0
32.73,Male,82.05,1.99,1643.2,20.64068467950585,2.01,2335.0,4.02
28.27,Female,102.13,1.84,712.8,31.438224576776165,3.0,2749.0,2.96
47.14,Male,86.42,1.64,2081.6,32.86358212500281,2.0,2441.0,4.01
47.58,Male,66.94,1.61,750.88,24.30522235258073,3.02,1809.0,2.02
38.09,Female,91.34,1.77,779.26,28.49235213107394,3.02,2358.0,2.01
20.79,Female,88.08,1.6,1344.7,35.0,2.99,2272.0,3.98
43.03,Female,109.57,1.76,725.34,35.0,1.97,2992.0,2.96
22.7,Female,107.01,1.94,1630.53,30.128384322608845,2.99,2936.0,2.04
51.75,Male,73.65,1.63,1372.74,31.657869808037667,3.0,2026.0,2.99
36.04,Female,83.9,1.94,2106.0,25.632659036068983,3.01,2234.0,5.0
39.98,Male,87.48,1.87,2311.99,28.168810967384672,2.98,2344.0,5.02
34.1,Female,63.76,1.62,1374.91,23.30906372950892,3.01,1652.0,5.02
53.61,Male,56.98,1.75,1372.8,22.06099180181868,3.0,1734.0,4.98
42.1,Female,65.43,1.65,1177.2,23.452608013169723,3.0,1911.0,3.02
36.96,Female,75.04,1.82,1171.2,21.69799487183437,2.99,2060.0,3.98
33.18,Female,46.26,1.89,1036.8,14.990516945087398,3.01,1430.0,2.99
41.36,Male,65.41,1.71,1162.57,24.24665963906909,1.99,1740.0,3.02
21.15,Female,62.57,1.81,1716.0,23.24902356954585,3.02,1785.0,4.02
51.33,Male,70.19,1.55,1392.3,30.04640462639812,2.97,1870.0,2.97
52.01,Male,66.23,1.6,962.39,27.51269261057246,3.02,1971.0,3.99
23.01,Female,47.82,1.6,753.77,26.02572040193192,2.99,1346.0,3.0
42.11,Female,48.79,1.49,1252.8,23.98074299319004,2.98,1375.0,3.0
26.94,Male,81.08,1.61,1373.86,32.834997794551086,2.02,2172.0,3.97
49.98,Male,89.39,1.7,980.99,32.41010709335749,4.0,2495.0,2.03
30.13,Male,62.78,1.92,1367.3,22.60841279127315,2.02,1686.0,2.0
25.45,Male,64.37,1.71,1110.82,19.605626090100014,3.01,1895.0,3.02
39.15,Male,61.72,1.77,1170.4,22.645563339773823,2.03,1563.0,3.0
56.24,Male,64.62,1.7,2330.09,25.743717297128487,2.97,1802.0,5.02
31.82,Male,89.84,1.92,2778.47,23.983747186989373,3.99,2507.0,3.99
19.02,Female,82.09,1.96,2727.1,21.55778333189436,2.99,2273.0,5.01
52.42,Female,70.39,1.69,899.23,25.44971661283705,3.01,1776.0,2.97
20.33,Male,75.75,1.78,1526.61,23.79974282941658,3.98,2085.0,3.98
54.68,Male,63.35,1.86,1774.58,16.568594838349096,2.99,1725.0,4.01
42.33,Female,53.44,1.72,742.22,20.66335469962529,3.03,1449.0,4.0
59.19,Female,123.52,1.88,1248.0,34.092119343033,3.02,3341.0,4.0
41.2,Female,62.55,1.79,1545.59,21.76638555672478,2.0,1828.0,5.02
53.09,Female,47.55,1.76,762.56,21.05072335345477,3.99,1656.0,3.99
29.59,Male,107.84,1.66,1425.6,35.0,3.0,2892.0,3.01
20.92,Male,50.59,1.71,1424.41,22.66985249001924,2.01,1351.0,3.01
31.97,Male,59.15,1.66,336.6,24.33795392817424,4.01,1503.0,1.97
51.39,Male,48.51,1.77,962.72,19.6183327733677,1.98,1450.0,2.01
28.17,Female,54.76,1.79,2843.51,17.06369897241794,3.0,1767.0,4.97
45.9,Female,72.97,1.87,941.63,22.44345551518681,3.02,1953.0,4.03
50.39,Male,43.4,1.53,1022.4,22.124916821873303,1.99,1350.0,4.0
23.03,Female,60.59,1.62,1851.44,24.38964272088891,3.01,1701.0,4.99
30.03,Male,78.19,1.62,1660.43,28.921795824625463,1.99,2021.0,4.02
48.99,Female,61.74,1.66,1809.91,26.10955861165344,2.98,1723.0,2.99
35.84,Female,59.07,1.79,1030.37,22.711595933152328,3.01,1558.0,2.0
45.01,Male,79.25,1.95,1940.4,21.84827492206867,4.02,2077.0,2.99
44.87,Male,78.78,1.95,1955.23,22.066523448834754,4.0,2110.0,3.0
24.23,Female,60.19,1.79,2821.43,18.311574548984645,3.02,1746.0,4.02
34.78,Female,62.55,1.63,1353.6,24.811678856605592,2.0,1830.0,3.99
27.65,Female,79.34,1.63,1044.66,30.00832507342881,3.01,2157.0,3.0
31.85,Male,76.85,1.92,1335.51,22.56666338014056,2.98,1983.0,2.99
39.63,Male,55.34,1.6,579.74,22.33138290993349,2.01,1293.0,2.02
24.97,Female,88.62,1.95,920.64,26.34303072876758,3.02,2505.0,2.02
55.95,Male,58.53,1.68,1241.15,22.519150476559968,1.99,1662.0,4.98
46.79,Female,88.71,1.6,1926.96,30.61619969965489,3.0,2455.0,5.04
34.07,Male,68.15,1.53,1353.83,29.88191123789064,1.98,1851.0,1.97
49.07,Female,115.3,1.91,1356.3,35.0,3.0,2939.0,1.97
21.62,Male,40.39,1.56,1036.8,22.58225438388456,2.99,1241.0,4.01
27.05,Male,64.38,1.52,1556.3,30.12192901748018,3.0,1843.0,4.01
42.52,Male,58.27,1.67,2504.42,26.061287542760592,3.0,1867.0,4.99
22.34,Male,44.62,1.72,1588.92,18.819574859031388,2.99,1215.0,4.03
30.97,Female,87.13,1.76,1234.27,26.66192437697258,2.01,2301.0,2.98
51.01,Male,88.33,1.62,1816.29,31.75910212981797,4.0,2363.0,3.98
38.27,Female,56.26,1.71,1518.66,19.335857126759084,2.97,1542.0,5.02
29.04,Female,80.05,1.98,2343.4,24.22808187362912,3.01,2291.0,4.99
34.12,Male,51.3,1.62,1028.74,23.78514662096298,2.99,1349.0,3.0
19.66,Female,85.14,1.92,2012.4,25.467701067664112,1.99,2350.0,5.02
18.16,Male,67.02,1.6,402.6,33.79530104094929,2.02,1639.0,3.0
53.09,Female,68.55,1.97,934.44,19.482002224798062,3.02,1713.0,3.0
42.1,Female,63.57,1.72,1531.04,25.4775113553576,2.02,1706.0,3.01
27.78,Female,62.61,1.6,1188.0,28.60840127566316,2.0,1625.0,3.03
48.93,Male,77.97,1.61,1358.47,33.29903333749507,3.99,2176.0,2.97
32.37,Female,107.15,1.6,1008.84,35.0,3.0,2719.0,3.96
32.07,Female,107.2,1.8,831.6,29.325055332936607,4.0,2843.0,3.01
34.93,Female,85.63,1.85,2081.0,25.454966240620674,3.0,2319.0,4.98
55.16,Female,63.01,1.7,1296.9,25.11741684987084,3.0,1624.0,3.0
33.62,Male,88.29,1.64,2729.2,33.411164747869044,3.02,2466.0,4.02
23.13,Male,115.06,1.6,1940.4,35.0,3.01,2894.0,3.98
49.23,Female,57.73,1.99,920.7,17.554987449137247,2.98,1721.0,3.0
58.13,Female,75.16,1.77,750.05,26.172342718581447,2.99,1835.0,3.98
49.37,Female,69.74,1.89,607.75,23.83641851892492,4.01,2062.0,3.02
33.4,Male,40.45,1.63,1412.4,17.6528083116505,3.0,1113.0,4.01
58.94,Female,50.53,1.95,949.54,14.845321866598493,3.01,1422.0,3.0
37.23,Male,70.27,1.77,1207.8,24.206856935953724,3.01,1955.0,1.98
32.73,Male,54.37,1.66,1099.0,20.96774617390725,3.01,1419.0,2.99
38.87,Female,102.47,1.94,587.93,27.24528604099628,3.01,2808.0,3.0
18.62,Male,88.53,1.77,1991.54,30.128461056980548,3.01,2182.0,3.95
55.91,Male,129.44,1.95,1234.2,34.22486445356768,4.0,3204.0,1.99
33.89,Female,66.36,1.69,979.21,24.423144747330905,3.03,1661.0,3.01
35.61,Male,47.5,1.74,1642.97,20.7624853531554,2.02,1298.0,3.98
34.19,Female,101.55,1.71,1149.5,34.52066387301949,3.01,2732.0,2.0
32.36,Male,58.91,1.66,343.2,25.40139242163404,4.03,1594.0,1.99
56.95,Female,76.71,1.86,820.8,25.273515353640544,2.0,2297.0,3.97
40.65,Male,62.19,1.64,2004.11,20.66970547957172,1.99,1710.0,3.98
46.95,Female,97.69,1.9,909.15,30.36345349576296,2.98,2530.0,2.98
22.12,Female,89.11,1.62,2211.3,30.58486341196767,4.01,2612.0,5.01
49.86,Male,69.69,1.96,860.83,23.04763705010477,1.98,2078.0,2.97
49.93,Male,98.0,1.72,1912.41,32.690183164969106,3.0,2672.0,3.0
39.33,Female,84.86,1.89,934.24,27.094146454590337,1.99,2226.0,1.98
44.57,Female,73.35,1.74,864.0,25.693118975962143,3.01,2115.0,4.02
41.6,Male,79.17,1.93,1072.62,21.719703151381115,3.99,2105.0,1.98
38.14,Female,46.65,1.74,1111.47,20.181108430853136,3.0,1348.0,4.0
18.7,Male,60.52,1.59,745.12,24.67253622686325,2.01,1797.0,2.0
56.88,Male,61.81,1.52,942.41,27.56514797275512,2.0,1841.0,3.0
34.04,Female,125.19,1.63,1359.79,35.0,2.99,3352.0,2.98
39.64,Female,71.27,1.6,574.2,27.3526937772722,4.03,2006.0,2.99
27.28,Male,76.92,1.97,1128.6,23.129862438740503,1.99,1834.0,2.0
26.55,Female,70.85,1.66,791.28,27.88962985731508,4.0,1927.0,3.03
47.86,Female,73.57,1.83,1134.0,23.58348685071915,3.0,1972.0,4.01
20.27,Male,76.93,1.62,969.57,29.26752760228717,2.0,2196.0,3.99
34.83,Female,44.97,1.62,552.89,20.7526636917688,1.97,1247.0,1.98
45.62,Male,48.0,1.72,939.76,23.241758260934247,3.02,1308.0,3.01
18.34,Female,63.7,1.59,2674.1,24.194767465320705,2.0,1801.0,3.97
36.98,Female,89.07,1.95,1848.6,21.795884748067014,1.99,2378.0,4.97
47.81,Female,66.88,1.62,416.56,24.926381851578668,3.01,1614.0,1.99
43.98,Male,97.27,1.83,1676.4,31.590084356586964,1.99,2633.0,4.0
49.13,Female,61.93,1.87,1231.2,18.741526313033503,1.98,1747.0,3.97
58.93,Female,88.19,1.76,979.2,30.26485702082163,4.0,2298.0,3.02
52.6,Male,84.65,1.76,1307.38,22.855043594613228,1.97,2332.0,5.01
37.07,Female,52.7,1.71,1222.43,20.0095778885593,3.01,1374.0,3.99
51.11,Male,103.08,1.77,1057.92,34.82834512521943,4.01,2630.0,1.99
19.79,Female,117.29,1.81,972.0,35.0,2.99,3129.0,3.0
51.73,Male,67.88,1.63,1021.73,31.51008260201094,2.0,1823.0,3.02
31.21,Female,61.52,1.76,2102.76,20.20798144860104,3.0,1672.0,4.01
34.07,Male,71.71,1.64,1373.89,27.84184840074749,4.0,1949.0,4.02
41.31,Male,51.49,1.8,1044.66,17.26673946368364,2.97,1550.0,4.0
51.13,Male,64.0,1.79,1424.41,24.908045800241343,1.99,1689.0,4.0
22.72,Female,56.81,1.55,1480.83,24.88502167311988,3.01,1717.0,4.01
20.13,Female,71.01,1.58,1398.03,29.68531608743928,3.02,1994.0,3.0
39.77,Female,51.95,1.82,783.2,21.906140424762665,4.01,1396.0,3.02
57.24,Female,64.68,1.56,1777.03,25.011876377298567,1.98,2023.0,4.99
18.68,Male,46.14,1.63,1786.46,15.383708034658572,3.03,1284.0,3.97
31.1,Male,48.9,1.51,1456.62,23.93188341237531,3.01,1268.0,2.0
32.99,Male,79.02,1.66,1393.2,27.91283625197579,2.98,2245.0,3.99
48.55,Female,87.74,2.0,2606.6,21.62908106645145,2.01,2507.0,4.0
21.98,Female,45.11,1.72,1070.12,22.043130829904715,3.02,1270.0,3.99
48.74,Female,49.54,1.54,1222.66,24.34443379469224,2.02,1525.0,2.99
49.26,Male,68.53,1.62,819.43,26.37525710513517,2.0,2068.0,4.01
39.18,Male,49.66,1.61,1416.99,19.96811931990846,3.02,1352.0,2.02
27.1,Male,52.92,1.58,913.64,26.83873129085825,2.0,1598.0,3.99
45.09,Male,78.93,1.95,1587.6,23.021990283628536,3.99,2294.0,3.02
46.14,Female,59.76,1.65,1758.95,24.32425946085026,2.99,1727.0,3.99
26.22,Male,125.7,1.76,1094.4,35.0,3.0,3391.0,4.0
32.04,Male,61.52,1.58,2661.85,24.824852766314063,2.01,1654.0,5.03
38.98,Male,126.79,1.82,1661.81,32.45289515272295,2.99,3474.0,2.99
22.78,Male,60.27,1.62,1675.69,22.330147101998698,2.99,1879.0,5.04
29.01,Male,75.25,1.8,1714.57,25.14779089860842,2.99,2051.0,3.99
46.7,Male,127.01,1.76,468.17,35.0,1.98,3160.0,2.01
54.37,Male,116.09,2.0,1353.97,28.28979623960571,2.99,3133.0,3.02
41.85,Female,72.72,1.69,770.4,26.67234607800766,2.99,1831.0,3.01
39.86,Female,57.55,1.71,1449.68,24.16461408571728,2.0,1799.0,4.99
34.18,Female,53.32,1.52,1116.67,27.27515308530569,3.0,1448.0,3.01
20.2,Female,100.79,1.91,1799.69,28.850250689377884,1.99,2711.0,3.0
48.87,Male,81.98,1.83,2330.09,28.24656346027925,1.98,2270.0,5.0
34.02,Female,75.36,1.59,760.91,27.61531557964044,2.97,1786.0,2.01
43.3,Male,127.83,1.69,1093.49,35.0,4.02,3350.0,3.01
53.89,Female,75.02,1.72,640.2,26.109097524012327,3.99,2157.0,3.02
34.07,Male,124.66,1.63,1015.2,35.0,2.99,3422.0,3.01
48.01,Female,57.33,1.51,1806.89,28.95649488784029,3.0,1728.0,3.99
44.94,Female,65.79,1.57,797.15,26.44628783869709,3.0,1796.0,2.0
43.8,Female,99.0,1.83,928.03,29.02210546940745,2.0,2581.0,4.01
58.06,Male,44.55,1.57,712.8,23.82631099473647,3.01,1162.0,3.0
21.85,Male,88.91,1.62,1463.02,34.26633704874531,4.0,2376.0,4.99
31.89,Male,78.23,1.62,1135.2,32.16650971404627,3.0,1948.0,3.0
29.82,Male,63.33,1.87,421.63,22.13992811668921,4.0,1627.0,2.0
28.97,Female,121.02,1.87,1726.32,33.34130822292956,3.0,3588.0,4.0
51.47,Male,84.31,1.85,1028.66,29.23982831601544,2.01,2280.0,2.01
50.2,Female,96.63,1.72,1056.64,33.871318488745814,3.01,2570.0,3.0
27.02,Male,75.9,1.76,834.14,22.74923542281584,3.01,2018.0,2.99
29.5,Female,113.24,1.91,1117.6,28.76272062582824,3.01,2983.0,3.0
29.91,Male,108.43,1.66,776.95,33.54718498519791,3.0,2907.0,3.0
28.95,Female,87.62,1.93,1451.92,22.77818011655506,3.0,2416.0,5.0
42.03,Male,58.87,1.74,2561.67,21.21216512292813,3.01,1629.0,5.01
42.37,Male,62.71,1.98,1029.6,17.695891259352518,2.99,1819.0,4.0
28.88,Female,85.29,1.72,2097.52,28.39906122222544,2.0,2458.0,4.01
53.76,Female,70.89,1.52,933.39,32.961581777800696,3.0,1965.0,2.03
20.84,Male,72.71,1.68,1569.49,30.067446653548387,2.99,2033.0,3.03
52.82,Female,124.74,1.91,629.2,32.38104609926484,1.98,3270.0,2.0
57.01,Male,51.73,1.57,1386.0,24.80775646946669,2.0,1475.0,2.97
29.78,Female,61.72,1.52,2534.99,29.250239123285056,3.02,1686.0,3.96
39.88,Female,70.26,1.55,561.0,29.78607303654601,4.01,1813.0,3.04
45.17,Female,58.13,1.72,1257.6,22.45362379971561,2.01,1591.0,4.03
56.28,Female,58.12,1.86,1170.29,19.219511192633128,3.0,1686.0,2.99
21.77,Male,79.2,1.52,1035.94,30.93100075084768,3.01,2131.0,2.99
30.77,Male,60.57,1.77,1791.55,23.5543062736764,4.0,1612.0,4.0
36.99,Male,67.03,1.75,1333.29,26.558698057419623,3.0,1868.0,3.99
35.06,Female,126.79,1.62,980.02,35.0,3.99,3230.0,3.99
56.79,Male,81.15,1.86,2112.48,26.922691296007624,3.0,2384.0,5.0
40.69,Female,64.97,1.57,1123.2,26.86420724662161,2.99,1835.0,4.03
56.4,Male,128.86,1.78,1287.0,35.0,3.03,3509.0,1.99
58.04,Male,110.41,1.75,673.81,35.0,3.0,2824.0,2.02
20.99,Male,86.57,1.86,1482.07,25.72720107580911,3.0,2456.0,3.0
53.2,Female,73.79,1.76,1056.88,24.0686862719266,3.02,1837.0,2.98
29.17,Female,87.41,1.89,1365.0,23.08174794886606,1.99,2515.0,5.01
33.91,Female,50.5,1.62,1351.34,17.037836907906474,3.0,1434.0,2.97
33.15,Male,46.23,1.5,807.39,20.14826548190004,3.01,1206.0,2.97
47.02,Male,42.09,1.58,979.2,22.180074541230145,2.02,1187.0,4.01
28.98,Male,88.18,1.89,2506.35,24.43277232548354,2.01,2495.0,5.01
51.92,Male,66.93,1.6,1455.57,30.539945802685693,2.99,1784.0,4.0
58.11,Female,66.2,1.75,409.2,23.91934247606557,2.98,1730.0,1.99
33.81,Female,68.06,1.5,1793.7,30.57560517787934,2.01,1741.0,3.98
44.97,Male,44.4,1.65,1740.82,19.79768905594449,3.02,1327.0,3.02
29.27,Male,55.65,1.77,449.62,16.022928822416894,3.0,1554.0,3.02
22.65,Female,49.08,1.76,1467.58,17.636614697028968,2.98,1457.0,4.04
29.53,Male,62.93,1.93,747.16,21.5426890080651,1.99,1880.0,2.01
28.92,Male,95.65,1.86,634.75,28.17162033531107,2.98,2455.0,2.04
22.28,Female,50.56,1.59,1689.6,20.935855406179407,2.98,1511.0,3.03
44.74,Female,41.23,1.58,976.8,22.091931828172783,3.0,1041.0,2.0
27.27,Male,88.95,1.87,2320.16,26.494735189063697,1.98,2559.0,4.98
27.35,Male,69.24,1.76,619.84,27.64948419126356,2.99,1773.0,3.04
